CLIENT_IP_ADDRESS SERVER_IP_ADDRESS CLIENT_L4_PORT SERVER_L4_PORT TIME_ABS_START TIME_REL_START TIME_REL_END TIME_BIN_DELTA C_PKTS_ALL C_RSTS_PKTS C_ACKS_PKTS C_PURE_ACKS_PKTS C_BYTES C_PKTS_WITH_DATA C_BYTES_ALL C_PKTS_RETX C_BYTS_RETX S_PKTS_ALL S_RSTS_PKTS S_ACKS_PKTS S_PURE_ACKS_PKTS S_BYTES S_PKTS_WITH_DATA S_BYTES_ALL S_PKTS_RETX S_BYTS_RETX
192.168.2.55 52.214.181.141 59308 443 73541.41162109375 0.0 917.151 917.151 8 0 7 3 1687 4 1687 0 0 9 0 9 4 5372 4 5372 0 0
192.168.2.55 151.101.242.167 59310 443 74566.62377929688 0.0 174.352 174.352 19 1 18 13 747 3 747 0 0 31 0 31 4 52291 26 52291 0 0
192.168.2.55 52.214.181.141 59308 443 74702.87060546875 1161.459 1470.226 308.767 105 0 105 104 0 0 0 0 0 128 0 128 1 309282 126 309282 0 0
192.168.2.55 63.140.62.222 59231 443 64881.963623046875 47037.109 47037.145 0.036 1 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0
192.168.2.55 23.51.49.221 59311 443 76468.69482421875 0.0 222.057 222.057 15 1 14 9 767 3 767 0 0 17 0 17 4 17899 11 17899 1 0
192.168.2.55 101.62.213.61 59286 443 72608.08959960938 24868.931 25634.01 765.079 325 0 325 323 496 2 496 0 0 402 0 402 2 1982968 400 1984368 1 1400
192.168.2.55 101.62.213.61 59288 443 72774.15576171875 24965.258 25720.721 755.463 39 0 39 36 496 3 746 1 250 42 0 42 3 229333 39 230377 1 1044
192.168.2.55 23.214.204.249 59312 443 78351.21875 0.0 214.253 214.253 15 1 14 9 763 3 763 0 0 14 0 14 1 45376 10 45376 1 0
192.168.2.55 108.139.210.28 59247 443 69480.173828125 49806.241 49922.951 116.71 2 0 2 1 1391 1 1391 0 0 3 0 3 1 1630 2 1630 0 0
192.168.2.55 52.223.29.147 59290 443 69605.673828125 20029.333 20181.557 152.224 4 0 4 1 1455 3 1455 0 0 5 0 5 3 360 2 360 0 0
192.168.2.55 52.223.29.147 59290 443 79610.0087890625 30033.668 30129.235 95.567 5 0 5 2 1418 2 1418 0 0 5 0 5 2 77 2 77 0 0
192.168.2.55 140.82.121.3 59315 443 80002.939453125 0.0 294.085 294.085 18 1 17 12 744 3 744 0 0 20 0 20 4 53285 15 53285 0 0
192.168.2.55 140.82.121.3 59314 443 79767.79174804688 0.0 535.528 535.528 9 1 8 3 748 3 748 0 0 10 0 10 4 3785 5 3785 0 0
192.168.2.55 52.123.159.174 59261 443 50725.2734375 10518.036 10637.792 119.756 2 0 2 1 128 1 128 0 0 2 0 2 1 39 1 39 0 0
192.168.2.55 63.140.62.222 59267 443 71010.33666992188 26199.07 26466.981 267.911 2 0 2 1 622 1 622 0 0 2 0 2 1 61 1 61 0 0
192.168.2.55 172.64.155.249 59317 443 81757.29272460938 0.0 325.387 325.387 25 0 24 20 977 3 977 0 0 40 0 40 4 54178 34 54178 0 0
192.168.2.55 104.18.32.7 59316 443 81218.677734375 0.0 865.658 865.658 52 0 51 47 771 3 771 0 0 64 0 64 4 187573 58 187573 0 0
192.168.2.55 216.58.204.142 59318 443 83674.50463867188 0.0 787.33 787.33 7 0 6 3 765 3 765 0 0 6 0 6 1 6857 4 8257 1 1400
192.168.2.55 63.140.62.222 59231 443 75061.81860351562 57216.964 57217.001 0.037 1 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0
192.168.2.55 63.140.62.222 59231 443 84757.58276367188 66912.728 67023.55 110.822 2 1 2 0 0 0 0 0 0 3 0 3 0 63 2 63 0 0
192.168.2.55 216.58.204.142 59318 443 84757.58276367188 1083.078 1388.11 305.032 17 0 17 16 0 0 0 0 0 42 0 42 3 144387 38 144387 0 0
192.168.2.55 199.127.194.108 59268 443 44930.379638671875 0.0 535.148 535.148 10 0 9 3 4435 6 4435 0 0 10 0 10 6 6736 3 6736 0 0
192.168.2.55 142.251.209.36 59319 443 85572.08081054688 0.0 447.287 447.287 10 0 9 5 764 3 764 0 0 12 0 12 4 15231 6 15231 0 0
192.168.2.55 52.123.129.14 59262 443 40716.4326171875 0.0 556.641 556.641 17 0 16 6 5414 10 6814 1 1400 19 0 19 10 6974 8 6974 0 0
192.168.2.55 52.123.144.83 59263 443 41327.2734375 0.0 360.42 360.42 16 0 15 7 4484 8 4484 0 0 18 0 18 8 6657 9 6657 0 0
192.168.2.55 23.33.108.196 59205 443 72455.49267578125 60207.056 60367.166 160.11 2 0 2 1 540 1 540 0 0 1 0 1 0 605 1 605 0 0
192.168.2.55 101.62.213.61 59286 443 77607.62280273438 29868.464 30610.231 741.767 717 0 717 715 496 2 496 0 0 777 0 777 2 3609503 775 3609503 0 0
192.168.2.55 101.62.213.61 59288 443 77646.57470703125 29837.677 30093.19 255.513 42 0 42 40 496 2 496 0 0 49 0 49 2 191522 47 191522 0 0
192.168.2.55 23.40.157.96 59238 443 42620.317626953125 24566.853 24855.52 288.667 2 0 2 1 570 1 570 0 0 3 0 3 0 3461 3 4122 1 661
192.168.2.55 101.62.213.61 59286 443 87608.38745117188 39869.229 40864.504 995.275 562 0 562 560 496 2 496 0 0 596 0 596 2 2770247 594 2770247 0 0
192.168.2.55 157.240.203.35 59320 443 87799.3408203125 0.0 0.0 0.0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
192.168.2.55 2.22.32.204 59237 443 43333.603759765625 25429.132 26018.176 589.044 22 0 22 17 288 5 330 1 42 26 0 26 2 48416 24 49482 1 1066
192.168.2.55 23.40.157.96 59238 443 87922.423828125 69868.959 69868.959 0.0 1 0 1 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0
192.168.2.55 101.62.213.61 59288 443 87685.98461914062 39877.087 40766.487 889.4 46 0 46 43 496 3 746 1 250 49 0 49 2 191711 47 192758 1 1047
192.168.2.55 108.139.210.28 59247 443 79499.74682617188 59825.814 59933.768 107.954 2 0 2 1 1396 1 1396 0 0 3 0 3 1 1634 2 1634 0 0
192.168.2.55 157.240.203.35 59320 443 88808.66162109375 1009.321 1699.186 689.865 14 0 13 8 750 4 1267 2 517 20 0 20 5 26734 12 26734 1 0
192.168.2.55 52.223.29.147 59313 443 79685.61376953125 0.0 298.519 298.519 10 0 9 3 2564 6 2564 0 0 12 0 12 6 5729 5 5729 0 0
192.168.2.55 23.52.38.143 59212 443 44499.148681640625 31922.224 32131.269 209.045 18 0 18 18 0 0 0 0 0 22 0 22 1 70875 21 70875 0 0
192.168.2.55 3.69.181.174 59266 80 44500.48876953125 0.0 282.84 282.84 4 0 3 2 682 1 682 0 0 3 0 3 1 744 1 744 0 0
192.168.2.55 63.140.62.222 59267 443 81003.81665039062 36192.55 36399.995 207.445 2 0 2 1 622 1 622 0 0 2 0 2 1 61 1 61 0 0
192.168.2.55 18.154.156.167 59321 443 90686.3828125 0.0 634.905 634.905 10 0 9 5 748 3 748 0 0 11 0 11 4 7147 5 7147 0 0
192.168.2.55 185.15.58.224 59322 443 92748.76342773438 0.0 805.342 805.342 14 1 13 8 767 3 767 0 0 16 0 16 4 28066 11 28066 0 0
192.168.2.55 23.40.157.96 59238 443 89070.88061523438 71017.416 71017.416 0.0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0
192.168.2.55 23.40.157.96 59222 443 65826.74072265625 48921.168 48953.859 32.691 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.40.157.96 59239 443 65816.52465820312 47761.058 47788.576 27.518 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.40.157.96 59242 443 65796.52661132812 47739.182 47785.36 46.178 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.40.157.96 59241 443 65797.607421875 47740.773 47785.87 45.097 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.40.157.96 59240 443 65796.52563476562 47740.4 47786.579 46.179 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 101.62.213.61 59286 443 88653.24145507812 40914.083 41446.744 532.661 194 0 194 194 0 0 0 0 0 205 0 205 0 793816 205 793816 0 0
192.168.2.55 101.62.213.61 59288 443 89186.15869140625 41377.261 41377.298 0.037 1 0 1 1 0 0 0 0 0 2 0 2 1 0 1 1400 1 1400
192.168.2.55 185.26.141.74 59283 443 46808.65380859375 1083.183 1977.644 894.461 9 0 9 4 869 5 1221 2 352 11 0 11 4 9702 7 11102 1 1400
192.168.2.55 23.52.38.143 59212 443 89709.0576171875 77132.133 77179.455 47.322 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 101.62.213.61 59286 443 94683.27270507812 46944.114 47004.559 60.445 3 0 3 1 31 1 31 0 0 3 0 3 2 0 0 0 0 0
192.168.2.55 101.62.213.61 59288 443 94683.60375976562 46874.706 46935.125 60.419 3 0 3 1 31 1 31 0 0 3 0 3 2 0 0 0 0 0
192.168.2.55 185.26.141.74 59283 443 94683.83276367188 48958.362 49018.587 60.225 3 0 3 1 31 1 31 0 0 3 0 3 2 0 0 0 0 0
192.168.2.55 199.127.194.108 59268 443 85440.60375976562 40510.224 40781.386 271.162 4 0 4 1 2266 3 2266 0 0 4 0 4 3 302 1 302 0 0
192.168.2.55 108.139.210.28 59247 443 89487.62744140625 69813.695 69889.894 76.199 2 0 2 1 1395 1 1395 0 0 3 0 3 1 1633 2 1633 0 0
192.168.2.55 63.140.62.222 59323 443 93926.33959960938 0.0 446.923 446.923 9 0 8 3 2091 5 2091 0 0 8 0 8 3 4717 4 4717 0 0
192.168.2.55 63.140.62.222 59267 443 91003.40283203125 46192.136 46399.276 207.14 2 0 2 1 622 1 622 0 0 2 0 2 1 61 1 61 0 0
192.168.2.55 52.223.29.147 59313 443 89566.97265625 9881.359 10007.852 126.493 3 0 3 0 1459 3 1459 0 0 4 0 4 3 360 1 360 0 0
192.168.2.55 104.244.42.129 59301 443 64883.657470703125 0.0 618.862 618.862 7 0 6 3 761 3 761 0 0 11 0 11 3 9387 7 9387 0 0
192.168.2.55 104.244.42.129 59301 443 95851.16943359375 30967.512 31061.187 93.675 2 1 2 0 0 0 0 0 0 2 0 2 1 24 1 24 0 0
192.168.2.55 104.244.42.129 59325 443 95063.99877929688 0.0 792.184 792.184 5 0 4 2 517 2 1034 1 517 3 0 3 1 1400 1 1400 0 0
192.168.2.55 13.107.42.14 59326 443 95856.47973632812 0.0 810.861 810.861 14 0 13 7 887 5 1580 2 693 15 0 15 4 24216 10 25616 1 1400
192.168.2.55 13.107.42.14 59326 443 96890.177734375 1033.698 1033.79 0.092 1 0 1 1 0 0 0 0 0 3 0 3 2 0 0 0 0 0
192.168.2.55 157.240.203.174 59327 443 96873.32543945312 0.0 982.15 982.15 34 0 33 29 751 3 751 0 0 71 0 71 4 102515 65 103915 1 1400
192.168.2.55 104.244.42.129 59324 443 94654.806640625 0.0 452.065 452.065 7 0 6 3 765 3 765 0 0 8 0 8 3 4406 4 4406 0 0
192.168.2.55 104.244.42.129 59328 443 96948.85180664062 0.0 909.368 909.368 9 0 8 4 755 3 755 0 0 9 0 9 3 10293 5 10293 0 0
192.168.2.55 104.244.42.129 59328 443 97957.3837890625 1008.532 1008.62 0.088 1 1 1 0 0 0 0 0 0 2 0 2 1 24 1 24 0 0
192.168.2.55 104.244.42.129 59324 443 97858.6357421875 3203.829 3302.972 99.143 2 1 2 0 0 0 0 0 0 2 0 2 1 24 1 24 0 0
192.168.2.55 151.101.241.140 59329 443 99186.69775390625 0.0 307.881 307.881 8 1 7 3 748 3 748 0 0 8 0 8 3 5424 4 5424 0 0
192.168.2.55 151.101.241.140 59330 443 99496.54467773438 0.0 754.966 754.966 18 0 17 14 835 3 835 0 0 30 0 30 3 42435 26 42435 0 0
192.168.2.55 151.101.241.140 59330 443 100641.62182617188 1145.077 1472.959 327.882 14 1 14 11 0 0 0 1 0 60 0 60 1 56878 59 58278 1 1400
192.168.2.55 2.22.33.86 59331 443 100240.74145507812 0.0 731.503 731.503 7 0 6 3 746 3 746 0 0 5 0 5 1 5254 3 5254 0 0
192.168.2.55 2.22.33.86 59331 443 101341.93383789062 1101.192 1608.194 507.002 22 1 22 20 0 0 0 0 0 34 0 34 3 75842 31 75842 0 0
192.168.2.55 23.33.108.196 59205 443 87446.31982421875 75197.883 75418.168 220.285 2 0 2 1 540 1 540 0 0 1 0 1 0 605 1 605 0 0
192.168.2.55 23.194.176.111 59210 443 57664.57861328125 45179.693 45210.608 30.915 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.194.176.111 59206 443 57664.86474609375 45181.174 45211.803 30.629 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.194.176.111 59208 443 57679.852783203125 45195.429 45229.604 34.175 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.194.176.111 59207 443 57679.832763671875 45195.728 45229.923 34.195 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.194.176.111 59209 443 57679.830810546875 45195.153 45229.35 34.197 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.194.176.111 59211 443 57664.867431640625 45179.784 45228.944 49.16 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.40.157.96 59241 443 93973.97680664062 75917.142 76881.948 964.806 4 0 4 2 1142 2 1142 0 0 4 0 4 1 5215 3 5215 0 0
192.168.2.55 54.155.178.5 59332 443 102512.42163085938 0.0 992.03 992.03 9 0 8 4 1687 4 1687 0 0 13 0 13 4 13563 8 13563 0 0
192.168.2.55 54.155.178.5 59332 443 103516.03540039062 1003.614 1826.51 822.896 92 0 92 91 0 0 0 0 0 99 0 99 1 301039 97 301039 0 0
192.168.2.55 2.22.32.204 59237 443 88929.02783203125 71024.556 71378.497 353.941 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.52.38.143 59212 443 94721.62670898438 82144.702 82311.942 167.24 2 0 2 1 1363 1 1363 0 0 3 0 3 1 1729 2 1729 0 0
192.168.2.55 63.140.62.222 59323 443 94961.81079101562 1035.471 1178.561 143.09 2 0 2 1 848 1 848 0 0 2 0 2 1 211 1 211 0 0
192.168.2.55 52.223.29.147 59313 443 95065.51782226562 15379.904 15915.027 535.123 4 0 4 0 1452 4 1494 1 42 4 0 4 3 360 1 360 0 0
192.168.2.55 3.69.181.174 59266 80 89739.50341796875 45239.015 45260.015 21.0 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 151.101.242.167 59333 443 104706.79760742188 0.0 630.241 630.241 12 1 11 5 747 4 1264 1 517 37 0 37 5 52519 31 53919 1 1400
192.168.2.55 63.140.62.222 59267 443 95045.52465820312 50234.258 50997.828 763.57 4 0 4 2 1232 2 1232 0 0 4 0 4 2 122 2 122 0 0
192.168.2.55 52.223.29.147 59313 443 105177.59741210938 25491.984 25694.103 202.119 3 0 3 2 0 0 0 0 0 5 0 5 1 77 2 77 1 0
192.168.2.55 199.127.194.108 59268 443 94899.91772460938 49969.538 50174.528 204.99 3 0 3 1 1918 2 1918 0 0 3 0 3 2 302 1 302 0 0
192.168.2.55 176.255.176.108 59280 443 45297.834716796875 0.0 295.03 295.03 11 0 10 3 7811 7 7811 0 0 11 0 11 7 4060 3 4060 0 0
192.168.2.55 92.123.101.120 59219 443 61946.294677734375 45382.119 45450.593 68.474 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 63.140.62.222 59267 443 105347.40161132812 60536.135 61073.288 537.153 6 0 6 2 1648 4 1648 0 0 8 0 8 4 486 4 486 0 0
192.168.2.55 101.62.194.75 59349 443 106521.48583984375 0.0 948.153 948.153 63 0 62 57 1394 5 1394 0 0 75 0 75 4 196521 70 196521 0 0
192.168.2.55 23.51.49.221 59352 443 107137.54467773438 0.0 445.933 445.933 12 1 11 6 767 3 767 0 0 12 0 12 4 17899 7 17899 0 0
192.168.2.55 23.51.48.42 59227 443 62413.750732421875 45300.142 45482.786 182.644 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 108.139.210.28 59247 443 94961.54663085938 75287.614 75387.943 100.329 2 0 2 1 1388 1 1388 0 0 3 0 3 1 1626 2 1626 0 0
192.168.2.55 101.62.194.75 59351 443 106674.55541992188 0.0 998.248 998.248 169 0 168 163 1398 5 1398 0 0 199 0 199 5 664764 193 664764 0 0
192.168.2.55 23.51.48.42 59225 443 62578.789794921875 45465.453 45720.75 255.297 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.51.48.42 59223 443 62578.789794921875 45465.724 45721.021 255.297 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.51.48.42 59224 443 62578.794677734375 45465.6 45720.892 255.292 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.51.48.42 59226 443 62594.0166015625 45480.536 45720.606 240.07 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.51.48.42 59228 443 62578.794677734375 45465.066 45720.358 255.292 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 63.140.62.222 59267 443 107353.724609375 62542.458 63374.594 832.136 6 0 6 2 2810 4 2810 0 0 4 0 4 2 99 2 99 0 0
192.168.2.55 23.51.48.42 59235 443 63240.455810546875 45341.903 45681.973 340.07 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.51.48.42 59232 443 63240.879638671875 45342.785 45682.431 339.646 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.51.48.42 59234 443 63240.876708984375 45342.462 45682.111 339.649 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.51.48.42 59233 443 63240.87744140625 45342.57 45682.218 339.648 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.51.48.42 59236 443 63240.880615234375 45342.217 45681.862 339.645 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 101.62.194.75 59351 443 107678.15283203125 1003.597 1782.834 779.237 12 0 12 11 253 1 253 0 0 13 0 13 0 51363 13 51363 0 0
192.168.2.55 101.62.194.75 59349 443 107583.36474609375 1061.879 1955.753 893.874 729 0 729 727 506 2 506 0 0 797 0 797 2 2830820 795 2832220 1 1400
192.168.2.55 52.223.29.147 59353 443 107774.60864257812 0.0 958.548 958.548 12 0 11 4 2512 7 3912 1 1400 14 0 14 5 5729 8 5729 0 0
192.168.2.55 23.214.205.236 59229 443 63946.77783203125 46197.495 46347.099 149.604 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 63.140.62.222 59267 443 108410.76879882812 63599.502 64296.019 696.517 4 0 4 2 624 2 1856 1 1232 6 0 6 3 99 3 137 1 38
192.168.2.55 101.62.194.75 59349 443 108788.3857421875 2266.9 3264.172 997.272 403 0 403 402 0 1 253 1 253 443 0 443 2 1773800 441 1773800 0 0
192.168.2.55 2.22.32.177 59230 443 65029.0947265625 47278.072 47346.307 68.235 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 63.140.62.222 59267 443 109419.884765625 64608.618 65537.428 928.81 4 0 4 2 0 2 1248 2 1248 5 0 5 3 38 2 76 1 38
192.168.2.55 23.214.204.249 59354 443 109943.4658203125 0.0 673.141 673.141 24 1 23 18 763 3 763 0 0 25 0 25 1 45376 21 45376 1 0
192.168.2.55 140.82.121.3 59355 443 111713.86962890625 0.0 338.053 338.053 9 1 8 3 748 3 748 0 0 10 0 10 4 3786 5 3786 0 0
192.168.2.55 140.82.121.3 59356 443 111865.34545898438 0.0 187.374 187.374 20 1 19 14 744 3 744 0 0 26 0 26 4 53326 21 53326 0 0
192.168.2.55 63.140.62.222 59323 443 105156.43481445312 11230.095 11567.611 337.516 8 0 8 3 2594 5 2594 0 0 7 0 7 3 535 4 535 0 0
192.168.2.55 104.18.32.7 59357 443 112742.27270507812 0.0 600.157 600.157 64 0 63 60 771 3 771 0 0 69 0 69 3 187601 65 187601 0 0
192.168.2.55 104.18.32.7 59357 443 113768.51342773438 1026.241 1083.357 57.116 2 0 2 1 0 0 0 0 0 2 0 2 1 0 0 0 0 0
192.168.2.55 172.64.155.249 59358 443 113344.79174804688 0.0 480.902 480.902 21 0 20 16 977 3 977 0 0 46 0 46 4 54280 40 54280 0 0
192.168.2.55 216.58.204.142 59359 443 114149.02978515625 0.0 602.659 602.659 55 0 54 50 765 3 765 0 0 63 0 63 4 145730 57 145730 0 0
192.168.2.55 101.62.194.75 59349 443 109829.74877929688 3308.263 3957.685 649.422 430 0 430 430 0 0 0 0 0 474 0 474 0 2419291 474 2419291 0 0
192.168.2.55 142.251.209.36 59360 443 115969.91577148438 0.0 561.298 561.298 12 0 11 7 764 3 764 0 0 14 0 14 4 14889 8 14889 0 0
192.168.2.55 101.62.194.75 59351 443 108758.39379882812 2083.838 2400.486 316.648 67 0 67 66 0 1 253 1 253 91 0 91 2 227384 89 227384 0 0
192.168.2.55 23.33.108.196 59205 443 102449.3408203125 90200.904 90302.318 101.414 2 0 2 1 540 1 540 0 0 1 0 1 0 605 1 605 0 0
192.168.2.55 101.62.194.75 59349 443 116458.53979492188 9937.054 10936.835 999.781 214 0 214 211 502 3 751 1 249 233 0 233 3 1180118 230 1180118 0 0
192.168.2.55 108.139.210.28 59247 443 107660.65283203125 87986.72 88097.979 111.259 3 0 3 1 1383 2 1383 0 0 5 0 5 2 1621 3 1621 0 0
192.168.2.55 101.62.194.75 59351 443 116831.76171875 10157.206 11086.338 929.132 42 0 42 38 502 4 1004 2 502 45 0 45 3 191017 42 193599 2 2582
192.168.2.55 101.62.194.75 59349 443 117458.6328125 10937.147 11937.067 999.92 435 0 435 435 0 0 0 0 0 469 0 469 0 2174200 469 2174200 0 0
192.168.2.55 23.33.108.196 59205 443 117446.83276367188 105198.396 106021.546 823.15 4 0 4 1 540 3 1620 2 1080 1 0 1 0 605 1 605 0 0
192.168.2.55 52.223.29.147 59353 443 109074.90063476562 1300.292 1300.292 0.0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0
192.168.2.55 63.140.62.222 59267 443 110421.9677734375 65610.701 65610.733 0.032 1 0 1 1 0 0 0 0 0 1 0 1 0 0 1 38 1 38
192.168.2.55 157.240.203.35 59361 443 118821.82470703125 0.0 580.69 580.69 12 0 11 7 750 3 750 0 0 25 0 25 4 26794 19 26794 0 0
192.168.2.55 52.123.159.174 59261 443 80625.92163085938 40418.684 40598.474 179.79 2 0 2 1 56 1 56 0 0 2 0 2 1 45 1 45 0 0
192.168.2.55 18.154.156.167 59362 443 120925.96069335938 0.0 992.919 992.919 10 0 9 5 748 3 748 0 0 13 0 13 4 7147 7 7147 0 0
192.168.2.55 185.15.58.224 59363 443 122271.470703125 0.0 466.687 466.687 13 1 12 7 767 3 767 0 0 15 0 15 4 28066 10 28066 0 0
192.168.2.55 63.140.62.222 59323 443 112711.68383789062 18785.344 19007.352 222.008 2 0 2 0 881 2 881 0 0 2 0 2 1 211 1 211 0 0
192.168.2.55 104.244.42.129 59364 443 124896.79467773438 0.0 919.114 919.114 6 0 5 2 765 3 765 0 0 6 0 6 3 3526 2 3526 0 0
192.168.2.55 101.62.194.75 59349 443 118458.81372070312 11937.328 11971.076 33.748 34 0 34 34 0 0 0 0 0 36 0 36 0 192045 36 192045 0 0
192.168.2.55 101.62.194.75 59351 443 118044.58471679688 11370.029 11654.65 284.621 1 0 1 1 0 0 0 0 0 2 0 2 1 0 1 1400 1 1400
192.168.2.55 101.62.194.75 59349 443 126458.81665039062 19937.331 20937.307 999.976 522 0 522 520 502 2 502 0 0 599 0 599 2 2846120 597 2846120 0 0
192.168.2.55 104.244.42.129 59366 443 126521.82861328125 0.0 725.96 725.96 8 0 7 3 755 4 1272 1 517 8 0 8 4 3526 3 4926 1 1400
192.168.2.55 104.244.42.129 59364 443 125915.33178710938 1018.537 1067.32 48.783 1 0 1 1 0 0 0 0 0 1 0 1 0 880 1 880 0 0
192.168.2.55 108.139.210.28 59247 443 117672.08544921875 97998.153 98920.184 922.031 4 0 4 1 1392 3 4176 2 2784 5 0 5 3 1632 2 1632 0 0
192.168.2.55 104.244.42.129 59366 443 127602.13940429688 1080.311 1182.664 102.353 4 1 4 2 0 0 0 0 0 5 0 5 1 6788 4 6788 0 0
192.168.2.55 104.244.42.129 59364 443 127604.29541015625 2707.501 2807.775 100.274 2 1 2 0 0 0 0 0 0 2 0 2 1 24 1 24 0 0
192.168.2.55 52.223.29.147 59353 443 118520.08276367188 10745.474 10897.941 152.467 3 0 3 0 1456 3 1456 0 0 4 0 4 3 360 1 360 0 0
192.168.2.55 13.107.42.14 59367 443 127438.19482421875 0.0 420.0 420.0 6 0 5 2 887 3 887 0 0 8 0 8 3 4197 4 4197 0 0
192.168.2.55 13.107.42.14 59367 443 128472.56982421875 1034.375 1184.471 150.096 8 0 8 7 0 0 0 0 0 11 0 11 1 20667 9 20667 0 0
192.168.2.55 63.140.62.222 59267 443 119098.8974609375 74287.631 74495.284 207.653 2 0 2 1 625 1 625 0 0 2 0 2 1 61 1 61 0 0
192.168.2.55 157.240.203.174 59368 443 130335.15673828125 0.0 799.921 799.921 31 0 30 26 751 3 751 0 0 64 0 64 4 101552 58 101552 0 0
192.168.2.55 52.123.129.14 59262 443 86237.08374023438 45520.651 45570.524 49.873 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 52.123.144.83 59263 443 86657.45263671875 45330.179 45468.097 137.918 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.33.108.196 59205 443 118485.099609375 106236.663 106309.582 72.919 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0 0
192.168.2.55 151.101.241.140 59369 443 132270.00268554688 0.0 300.194 300.194 8 1 7 3 748 3 748 0 0 8 0 8 3 5424 4 5424 0 0
192.168.2.55 63.140.62.222 59323 443 123147.70263671875 29221.363 29221.394 0.031 1 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0
192.168.2.55 151.101.241.140 59370 443 132571.79345703125 0.0 842.273 842.273 23 0 22 17 835 5 1670 2 835 77 0 77 5 71214 71 72614 1 1400
192.168.2.55 151.101.241.140 59370 443 133807.17944335938 1235.386 1442.112 206.726 16 1 16 14 0 0 0 0 0 124 0 124 1 35901 123 37301 1 1400
192.168.2.55 2.22.33.86 59371 443 134304.22680664062 0.0 926.683 926.683 34 1 33 28 746 3 746 0 0 39 0 39 4 82327 34 82327 0 0
192.168.2.55 101.62.194.75 59349 443 127459.02270507812 20937.537 21080.693 143.156 133 0 133 133 0 0 0 0 0 172 0 172 0 778214 172 778214 0 0
192.168.2.55 101.62.194.75 59351 443 126543.81982421875 19869.264 20547.123 677.859 29 0 29 26 502 3 755 1 253 35 0 35 3 191256 32 191256 0 0
192.168.2.55 52.214.181.141 59372 443 135674.03759765625 0.0 580.717 580.717 8 0 7 3 1687 4 1687 0 0 10 0 10 4 5373 5 5373 0 0
192.168.2.55 108.139.210.28 59247 443 127680.20483398438 108006.272 108286.705 280.433 3 0 3 2 1396 1 1396 0 0 4 0 4 1 1634 3 3034 1 1400
